Date,Category,UAH
2023-07-06 00:13:00.957,Загальні донати,100.0
2023-07-06 00:27:00.677,Люті пташки,100.0
2023-07-06 00:37:00.687,Люті пташки,100.0
2023-07-06 01:02:00.263,Люті пташки,3.0
2023-07-06 01:08:00.367,Люті пташки,10.0
2023-07-06 01:09:00.445,Люті пташки,100.0
2023-07-06 01:11:00.837,Люті пташки,400.0
2023-07-06 01:27:00.323,Люті пташки,100.0
2023-07-06 01:32:00.523,Люті пташки,200.0
2023-07-06 01:42:00.484,Люті пташки,100.0
2023-07-06 01:42:00.556,Люті пташки,200.0
2023-07-06 01:48:00.437,Люті пташки,500.0
2023-07-06 01:56:00.780,Люті пташки,200.0
2023-07-06 02:22:00.785,Люті пташки,100.0
2023-07-06 02:23:00.868,Люті пташки,150.0
2023-07-06 02:28:00.939,Люті пташки,100.0
2023-07-06 02:32:00.434,Люті пташки,5.0
2023-07-06 02:40:00.353,Люті пташки,10.0
2023-07-06 02:52:00.818,Люті пташки,500.0
2023-07-06 03:01:00.887,Люті пташки,20.0
2023-07-06 03:03:00.262,Люті пташки,2.35
2023-07-06 03:14:00.934,Люті пташки,56.66
2023-07-06 03:29:00.424,Люті пташки,1.02
2023-07-06 03:36:00.601,Люті пташки,150.0
2023-07-06 03:39:00.871,Люті пташки,15.0
2023-07-06 03:39:00.956,Люті пташки,15.0
2023-07-06 03:40:00.102,Люті пташки,50.0
2023-07-06 03:42:00.177,Люті пташки,100.0
2023-07-06 03:50:00.317,Люті пташки,150.0
2023-07-06 03:52:00.604,Люті пташки,200.0
2023-07-06 03:52:00.674,Люті пташки,100.0
2023-07-06 03:52:00.747,Люті пташки,200.0
2023-07-06 03:57:00.162,Люті пташки,2500.0
2023-07-06 03:58:00.859,Люті пташки,1000.0
2023-07-06 04:01:00.261,Люті пташки,100.0
2023-07-06 04:03:00.327,Люті пташки,100.0
2023-07-06 04:03:00.407,Люті пташки,500.0
2023-07-06 04:07:00.883,Люті пташки,300.0
2023-07-06 04:11:00.467,Люті пташки,85.0
2023-07-06 04:11:00.532,Люті пташки,100.0
2023-07-06 04:17:00.505,Люті пташки,500.0
2023-07-06 04:20:00.197,Люті пташки,1.85
2023-07-06 04:22:00.626,Люті пташки,150.0
2023-07-06 04:24:00.685,Люті пташки,29.75
2023-07-06 04:24:00.765,Люті пташки,50.0
2023-07-06 04:26:00.206,Люті пташки,2029.16
2023-07-06 04:27:00.271,Люті пташки,50.0
2023-07-06 04:36:00.974,Загальні донати,1500.0
2023-07-06 04:37:00.026,Люті пташки,50.0
2023-07-06 04:37:00.949,Люті пташки,50.0
2023-07-06 04:42:00.345,Люті пташки,2000.0
2023-07-06 04:43:00.776,Люті пташки,19.0
2023-07-06 04:46:00.192,Люті пташки,50.0
2023-07-06 04:46:00.276,Люті пташки,1.0
2023-07-06 04:48:00.011,Люті пташки,500.0
2023-07-06 04:49:00.922,Загальні донати,541.2
2023-07-06 04:57:00.022,Люті пташки,300.0
2023-07-06 04:58:00.264,1000 дронів для України,200.0
2023-07-06 04:59:00.093,Люті пташки,100.0
2023-07-06 05:01:00.561,Люті пташки,50.0
2023-07-06 05:06:00.662,Люті пташки,0.01
2023-07-06 05:06:00.749,Люті пташки,150.0
2023-07-06 05:08:00.855,Люті пташки,2.0
2023-07-06 05:10:00.377,Люті пташки,200.0
2023-07-06 05:12:00.460,Люті пташки,8.5
2023-07-06 05:12:00.547,Люті пташки,100.0
2023-07-06 05:12:00.608,Люті пташки,50.0
2023-07-06 05:15:00.845,Люті пташки,9.95
2023-07-06 05:19:00.192,Люті пташки,1000.0
2023-07-06 05:19:00.269,Люті пташки,150.0
2023-07-06 05:22:00.016,Люті пташки,150.0
2023-07-06 05:23:00.096,Люті пташки,500.0
2023-07-06 05:25:00.507,Люті пташки,0.01
2023-07-06 05:30:00.650,Люті пташки,40.0
2023-07-06 05:30:00.984,Люті пташки,150.0
2023-07-06 05:32:00.721,Люті пташки,5.0
2023-07-06 05:32:00.806,Люті пташки,7.88
2023-07-06 05:34:00.196,Люті пташки,500.0
2023-07-06 05:34:00.284,Люті пташки,100.0
2023-07-06 05:38:00.847,Люті пташки,200.0
2023-07-06 05:41:00.312,Люті пташки,10.0
2023-07-06 05:42:00.306,Люті пташки,100.0
2023-07-06 05:45:00.384,Люті пташки,492.5
2023-07-06 05:46:00.968,Люті пташки,150.0
2023-07-06 05:47:00.043,Люті пташки,10.0
2023-07-06 05:51:00.703,Люті пташки,0.01
2023-07-06 05:58:00.575,Люті пташки,50.0
2023-07-06 05:58:00.643,Люті пташки,500.0
2023-07-06 05:59:00.730,Люті пташки,96.0
2023-07-06 06:02:00.219,Люті пташки,300.0
2023-07-06 06:03:00.916,Люті пташки,500.0
2023-07-06 06:04:00.066,Люті пташки,150.0
2023-07-06 06:04:00.141,Люті пташки,300.0
2023-07-06 06:04:00.999,Люті пташки,8.04
2023-07-06 06:07:00.050,Люті пташки,100.0
2023-07-06 06:07:00.114,Люті пташки,10.0
2023-07-06 06:12:00.744,Люті пташки,500.0
2023-07-06 06:15:00.648,Люті пташки,10.0
2023-07-06 06:16:00.734,Люті пташки,25.0
2023-07-06 06:19:00.068,Люті пташки,1000.0
2023-07-06 06:21:00.147,Люті пташки,500.0
2023-07-06 06:21:00.218,Люті пташки,500.0
2023-07-06 06:33:00.261,Люті пташки,50.0
2023-07-06 06:34:00.339,Люті пташки,100.0
2023-07-06 06:34:00.408,Люті пташки,100.0
2023-07-06 06:34:00.488,Люті пташки,1.0
2023-07-06 06:37:00.047,Люті пташки,300.0
2023-07-06 06:38:00.127,Люті пташки,200.0
2023-07-06 06:38:00.206,Люті пташки,10.0
2023-07-06 06:42:00.591,Люті пташки,985.0
2023-07-06 06:43:00.680,Люті пташки,500.0
2023-07-06 06:46:00.051,Люті пташки,10.0
2023-07-06 06:47:00.127,Люті пташки,39.0
2023-07-06 06:47:00.202,Люті пташки,300.0
2023-07-06 06:47:00.288,Люті пташки,10.0
2023-07-06 06:51:00.759,Люті пташки,50.0
2023-07-06 06:52:00.842,Люті пташки,1000.0
2023-07-06 06:52:00.922,Люті пташки,200.0
2023-07-06 06:52:00.995,Люті пташки,200.0
2023-07-06 06:54:00.377,Люті пташки,10.0
2023-07-06 06:56:00.444,Люті пташки,9.0
2023-07-06 06:57:00.147,Люті пташки,295.5
2023-07-06 06:59:00.223,Люті пташки,100.0
2023-07-06 06:59:00.301,Люті пташки,2.2
2023-07-06 07:00:00.028,Люті пташки,3.32
2023-07-06 07:00:00.379,Люті пташки,2.23
2023-07-06 07:01:00.102,Люті пташки,150.0
2023-07-06 07:01:00.182,Люті пташки,100.0
2023-07-06 07:01:00.255,Люті пташки,100.0
2023-07-06 07:01:00.357,Люті пташки,100.0
2023-07-06 07:06:00.718,Люті пташки,500.0
2023-07-06 07:06:00.776,Люті пташки,100.0
2023-07-06 07:06:00.856,Люті пташки,200.0
2023-07-06 07:06:00.903,Люті пташки,15.0
2023-07-06 07:07:00.033,Люті пташки,50.0
2023-07-06 07:09:00.312,Люті пташки,100.0
2023-07-06 07:11:00.585,Люті пташки,100.0
2023-07-06 07:11:00.598,Люті пташки,100.0
2023-07-06 07:11:00.664,Люті пташки,10.0
2023-07-06 07:12:00.436,Люті пташки,150.0
2023-07-06 07:15:00.197,Люті пташки,30.0
2023-07-06 07:17:00.256,Люті пташки,200.0
2023-07-06 07:19:00.814,Люті пташки,4.0
2023-07-06 07:19:00.890,Люті пташки,100.0
2023-07-06 07:20:00.055,Люті пташки,5.0
2023-07-06 07:20:00.977,Люті пташки,54.07
2023-07-06 07:22:00.333,Люті пташки,500.0
2023-07-06 07:25:00.100,Люті пташки,100.0
2023-07-06 07:25:00.186,Люті пташки,100.0
2023-07-06 07:25:00.258,Люті пташки,99.0
2023-07-06 07:25:00.347,Люті пташки,200.0
2023-07-06 07:27:00.195,Люті пташки,150.0
2023-07-06 07:28:00.265,Люті пташки,10.0
2023-07-06 07:28:00.343,Люті пташки,5.0
2023-07-06 07:29:00.422,Люті пташки,100.0
2023-07-06 07:33:00.857,Люті пташки,200.0
2023-07-06 07:33:00.949,Люті пташки,5000.0
2023-07-06 07:34:00.021,Люті пташки,15.0
2023-07-06 07:34:00.093,Люті пташки,100.0
2023-07-06 07:34:00.175,Люті пташки,400.0
2023-07-06 07:34:00.257,Люті пташки,1000.0
2023-07-06 07:39:00.029,Люті пташки,5.0
2023-07-06 07:39:00.105,Люті пташки,20.0
2023-07-06 07:39:00.179,Люті пташки,100.0
2023-07-06 07:39:00.266,Люті пташки,1.0
2023-07-06 07:44:00.106,Люті пташки,25.0
2023-07-06 07:45:00.437,Люті пташки,0.01
2023-07-06 07:48:00.459,Люті пташки,0.01
2023-07-06 07:53:00.325,Люті пташки,2.67
2023-07-06 07:53:00.400,Люті пташки,80.0
2023-07-06 07:53:00.467,Люті пташки,15.01
2023-07-06 07:54:00.184,Люті пташки,100.0
2023-07-06 07:56:00.042,Люті пташки,200.0
2023-07-06 07:58:00.549,Люті пташки,20.0
2023-07-06 07:58:00.626,Люті пташки,388.47
2023-07-06 07:58:00.710,Люті пташки,150.0
2023-07-06 07:59:00.776,Люті пташки,100.0
2023-07-06 08:03:00.823,Люті пташки,100.0
2023-07-06 08:04:00.937,Люті пташки,50.0
2023-07-06 08:04:00.973,Люті пташки,100.0
2023-07-06 08:05:00.044,Люті пташки,100.0
2023-07-06 08:06:00.712,Люті пташки,1000.0
2023-07-06 08:08:00.785,Люті пташки,26.57
2023-07-06 08:11:00.527,Люті пташки,2000.0
2023-07-06 08:13:00.442,Люті пташки,50.0
2023-07-06 08:13:00.514,Люті пташки,490.0
2023-07-06 08:13:00.594,Люті пташки,500.0
2023-07-06 08:18:00.333,Люті пташки,1000.0
2023-07-06 08:18:00.400,Люті пташки,100.0
2023-07-06 08:18:00.477,Люті пташки,100.0
2023-07-06 08:18:00.552,Люті пташки,25.0
2023-07-06 08:18:00.625,Люті пташки,100.0
2023-07-06 08:22:00.360,Люті пташки,60.0
2023-07-06 08:23:00.452,Люті пташки,200.0
2023-07-06 08:28:00.179,Люті пташки,13.0
2023-07-06 08:28:00.262,Люті пташки,3000.0
2023-07-06 08:28:00.347,Люті пташки,197.0
2023-07-06 08:33:00.323,Люті пташки,50.0
2023-07-06 08:33:00.401,Люті пташки,45.0
2023-07-06 08:33:00.478,Люті пташки,45.0
2023-07-06 08:35:00.562,Люті пташки,20.0
2023-07-06 08:36:00.431,Люті пташки,75.0
2023-07-06 08:38:00.512,Люті пташки,150.0
2023-07-06 08:38:00.585,Люті пташки,5.0
2023-07-06 08:38:00.667,Люті пташки,1000.0
2023-07-06 08:38:00.744,Люті пташки,150.0
2023-07-06 08:39:00.746,Загальні донати,500.0
2023-07-06 08:40:00.602,Люті пташки,50.0
2023-07-06 08:43:00.035,Люті пташки,63.0
2023-07-06 08:43:00.110,Люті пташки,500.0
2023-07-06 08:43:00.884,Люті пташки,50.0
2023-07-06 08:43:00.961,Люті пташки,18.0
2023-07-06 08:47:00.799,Люті пташки,27.0
2023-07-06 08:47:00.876,Люті пташки,100.0
2023-07-06 08:47:00.960,Люті пташки,100.0
2023-07-06 08:52:00.364,Люті пташки,28.0
2023-07-06 08:56:00.022,Люті пташки,10.0
2023-07-06 08:57:00.166,Люті пташки,150.0
2023-07-06 08:59:00.252,Люті пташки,200.0
2023-07-06 09:02:00.654,Люті пташки,500.0
2023-07-06 09:02:00.739,Люті пташки,100.0
2023-07-06 09:06:00.421,Люті пташки,1000.0
2023-07-06 09:11:00.437,Люті пташки,50.0
2023-07-06 09:11:00.514,Люті пташки,30.49
2023-07-06 09:11:00.597,Люті пташки,90.0
2023-07-06 09:11:00.666,Люті пташки,50.0
2023-07-06 09:14:00.558,Люті пташки,50.0
2023-07-06 09:15:00.679,Люті пташки,2.0
2023-07-06 09:15:00.758,Люті пташки,100.0
2023-07-06 09:15:00.835,Люті пташки,10.0
2023-07-06 09:20:00.160,Люті пташки,81.42
2023-07-06 09:20:00.231,Люті пташки,2.0
2023-07-06 09:24:00.645,Люті пташки,100.0
2023-07-06 09:27:00.727,Люті пташки,9.0
2023-07-06 09:28:00.798,Люті пташки,100.0
2023-07-06 09:29:00.882,Люті пташки,10.0
2023-07-06 09:30:00.998,Люті пташки,50.0
2023-07-06 09:31:00.075,Люті пташки,6.0
2023-07-06 09:32:00.169,Люті пташки,2.1
2023-07-06 09:32:00.237,Люті пташки,50.0
2023-07-06 09:33:00.533,Люті пташки,50.0
2023-07-06 09:37:00.443,Люті пташки,25.0
2023-07-06 09:38:00.509,Люті пташки,7.0
2023-07-06 09:38:00.591,Люті пташки,100.0
2023-07-06 09:38:00.669,Люті пташки,1000.0
2023-07-06 09:38:00.747,Люті пташки,50.0
2023-07-06 09:42:00.137,Люті пташки,500.0
2023-07-06 09:42:00.247,Люті пташки,100.0
2023-07-06 09:42:00.413,Люті пташки,2.46
2023-07-06 09:44:00.486,Люті пташки,50.0
2023-07-06 09:46:00.166,Люті пташки,100.0
2023-07-06 09:47:00.241,Люті пташки,50.0
2023-07-06 09:51:00.613,Люті пташки,50.0
2023-07-06 09:51:00.673,Люті пташки,100.0
2023-07-06 09:51:00.753,Люті пташки,11.1
2023-07-06 09:52:00.845,Люті пташки,150.0
2023-07-06 09:52:00.909,Люті пташки,150.0
2023-07-06 09:58:00.590,Люті пташки,150.0
2023-07-06 09:58:00.674,Люті пташки,500.0
2023-07-06 10:00:00.132,Люті пташки,100.0
2023-07-06 10:00:00.215,Люті пташки,2.29
2023-07-06 10:01:00.298,Люті пташки,50.0
2023-07-06 10:02:00.360,Люті пташки,10.0
2023-07-06 10:04:00.793,Люті пташки,500.0
2023-07-06 10:05:00.869,Люті пташки,4.47
2023-07-06 10:05:00.943,Люті пташки,50.0
2023-07-06 10:09:00.393,Загальні донати,29.61
2023-07-06 10:09:00.410,Загальні донати,1027.09
2023-07-06 10:09:00.412,Люті пташки,2.5
2023-07-06 10:09:00.492,Люті пташки,50.0
2023-07-06 10:14:00.209,Люті пташки,100.0
2023-07-06 10:16:00.266,Люті пташки,50.0
2023-07-06 10:18:00.879,Люті пташки,500.0
2023-07-06 10:19:00.034,Люті пташки,1000.0
2023-07-06 10:19:00.956,Люті пташки,100.0
2023-07-06 10:21:00.435,Люті пташки,2.95
2023-07-06 10:23:00.511,Люті пташки,50.0
2023-07-06 10:23:00.583,Люті пташки,250.0
2023-07-06 10:25:00.173,Люті пташки,100.0
2023-07-06 10:28:00.376,Люті пташки,20.0
2023-07-06 10:30:00.024,Люті пташки,100.0
2023-07-06 10:33:00.308,Люті пташки,2000.0
2023-07-06 10:37:00.765,Люті пташки,500.0
2023-07-06 10:38:00.836,Люті пташки,10.0
2023-07-06 10:38:00.906,Люті пташки,2.06
2023-07-06 10:40:00.493,Люті пташки,300.0
2023-07-06 10:42:00.500,Люті пташки,500.0
2023-07-06 10:42:00.591,Люті пташки,500.0
2023-07-06 10:42:00.671,Люті пташки,10.0
2023-07-06 10:45:00.806,Люті пташки,0.01
2023-07-06 10:46:00.874,Люті пташки,10.0
2023-07-06 10:46:00.953,Люті пташки,100.0
2023-07-06 10:47:00.040,Люті пташки,186.92
2023-07-06 10:47:00.121,Люті пташки,13.28
2023-07-06 10:52:00.580,Люті пташки,20.0
2023-07-06 10:52:00.654,Люті пташки,400.0
2023-07-06 10:53:00.737,Люті пташки,100.0
2023-07-06 11:00:00.938,Люті пташки,150.0
2023-07-06 11:01:00.012,Люті пташки,1.9
2023-07-06 11:01:00.081,Люті пташки,100.0
2023-07-06 11:01:00.168,Люті пташки,3.0
2023-07-06 11:06:00.678,Люті пташки,50.0
2023-07-06 11:06:00.757,Люті пташки,1.0
2023-07-06 11:06:00.835,Люті пташки,16.0
2023-07-06 11:07:00.914,Люті пташки,500.0
2023-07-06 11:07:00.990,Люті пташки,250.0
2023-07-06 11:09:00.397,Люті пташки,200.0
2023-07-06 11:11:00.464,Люті пташки,150.0
2023-07-06 11:11:00.548,Люті пташки,222.0
2023-07-06 11:11:00.625,Люті пташки,100.0
2023-07-06 11:16:00.672,Люті пташки,1000.0
2023-07-06 11:16:00.748,Люті пташки,6.56
2023-07-06 11:20:00.797,Люті пташки,50.0
2023-07-06 11:20:00.879,Люті пташки,300.0
2023-07-06 11:25:00.618,Люті пташки,500.0
2023-07-06 11:30:00.222,Люті пташки,200.0
2023-07-06 11:30:00.282,Люті пташки,37.0
2023-07-06 11:34:00.696,Люті пташки,50.0
2023-07-06 11:34:00.774,Люті пташки,100.0
2023-07-06 11:34:00.858,Люті пташки,500.0
2023-07-06 11:37:00.964,Люті пташки,60.0
2023-07-06 11:39:00.700,Люті пташки,50.0
2023-07-06 11:39:00.774,Люті пташки,100.0
2023-07-06 11:39:00.853,Люті пташки,30.0
2023-07-06 11:44:00.345,Люті пташки,300.0
2023-07-06 11:44:00.427,Люті пташки,200.0
2023-07-06 11:44:00.507,Люті пташки,1.93
2023-07-06 11:47:00.057,Люті пташки,200.0
2023-07-06 11:47:00.980,Люті пташки,50.0
2023-07-06 11:49:00.423,Люті пташки,3.41
2023-07-06 11:51:00.927,Люті пташки,10.0
2023-07-06 11:53:00.075,Люті пташки,1.56
2023-07-06 11:56:00.239,Люті пташки,50.0
2023-07-06 11:58:00.342,Люті пташки,1.0
2023-07-06 11:58:00.423,Люті пташки,50.0
2023-07-06 11:58:00.511,Люті пташки,100.0
2023-07-06 12:00:00.240,Люті пташки,100.0
2023-07-06 12:03:00.767,Люті пташки,200.0
2023-07-06 12:03:00.841,Люті пташки,127.0
2023-07-06 12:08:00.023,Люті пташки,800.0
2023-07-06 12:08:00.084,Люті пташки,1000.0
2023-07-06 12:08:00.171,Люті пташки,200.0
2023-07-06 12:09:00.625,Люті пташки,1000.0
2023-07-06 12:13:00.021,Люті пташки,7.44
2023-07-06 12:13:00.936,Люті пташки,300.0
2023-07-06 12:17:00.267,Люті пташки,300.0
2023-07-06 12:17:00.345,Люті пташки,100.0
2023-07-06 12:22:00.857,Люті пташки,100.0
2023-07-06 12:22:00.933,Люті пташки,10.0
2023-07-06 12:23:00.012,Люті пташки,20.0
2023-07-06 12:23:00.082,Люті пташки,25.0
2023-07-06 12:27:00.852,Люті пташки,150.0
2023-07-06 12:27:00.927,Люті пташки,18.92
2023-07-06 12:30:00.000,Люті пташки,162.0
2023-07-06 12:31:00.967,Люті пташки,100.0
2023-07-06 12:32:00.044,Люті пташки,7.77
2023-07-06 12:32:00.127,Люті пташки,5.58
2023-07-06 12:32:00.193,Люті пташки,100.0
2023-07-06 12:36:00.179,Люті пташки,100.0
2023-07-06 12:37:00.255,Люті пташки,985.0
2023-07-06 12:37:00.334,Люті пташки,7.0
2023-07-06 12:44:00.576,Люті пташки,0.1
2023-07-06 12:46:00.022,Люті пташки,40.0
2023-07-06 12:46:00.954,Люті пташки,30.0
2023-07-06 12:47:00.732,Люті пташки,0.1
2023-07-06 12:48:00.186,Люті пташки,0.12
2023-07-06 12:51:00.332,Люті пташки,100.0
2023-07-06 12:51:00.409,Люті пташки,50.0
2023-07-06 12:51:00.493,Люті пташки,20.0
2023-07-06 12:51:00.565,Люті пташки,500.0
2023-07-06 12:53:00.939,Люті пташки,25.0
2023-07-06 12:55:00.043,Люті пташки,1.0
2023-07-06 12:55:00.122,Люті пташки,42.0
2023-07-06 12:55:00.198,Люті пташки,100.0
2023-07-06 12:55:00.967,Люті пташки,100.0
2023-07-06 12:59:00.500,Люті пташки,50.0
2023-07-06 13:00:00.075,Люті пташки,4.0
2023-07-06 13:00:00.152,Люті пташки,100.0
2023-07-06 13:00:00.573,Люті пташки,176.0
2023-07-06 13:00:00.933,Люті пташки,1000.0
2023-07-06 13:00:00.996,Люті пташки,500.0
2023-07-06 13:03:00.298,Люті пташки,100.0
2023-07-06 13:07:00.186,Люті пташки,147.25
2023-07-06 13:09:00.546,Люті пташки,40.0
2023-07-06 13:10:00.623,Люті пташки,0.01
2023-07-06 13:14:00.121,Люті пташки,30.0
2023-07-06 13:14:00.195,Люті пташки,15.0
2023-07-06 13:14:00.282,Люті пташки,2.0
2023-07-06 13:17:00.732,Люті пташки,50.0
2023-07-06 13:19:00.819,Люті пташки,6.0
2023-07-06 13:19:00.900,Люті пташки,1.0
2023-07-06 13:19:00.985,Люті пташки,500.0
2023-07-06 13:20:00.055,Люті пташки,1000.0
2023-07-06 13:20:00.621,Загальні донати,450.0
2023-07-06 13:23:00.039,Люті пташки,100.0
2023-07-06 13:23:00.111,Люті пташки,10.0
2023-07-06 13:23:00.889,Люті пташки,100.0
2023-07-06 13:23:00.966,Люті пташки,100.0
2023-07-06 13:27:00.714,Люті пташки,50.0
2023-07-06 13:28:00.775,Люті пташки,25.0
2023-07-06 13:28:00.850,Люті пташки,50.0
2023-07-06 13:33:00.428,Люті пташки,3000.0
2023-07-06 13:36:00.409,Люті пташки,20.0
2023-07-06 13:36:00.481,Люті пташки,50.0
2023-07-06 13:36:00.565,Люті пташки,200.0
2023-07-06 13:40:00.833,Люті пташки,150.0
2023-07-06 13:41:00.000,Люті пташки,1000.0
2023-07-06 13:41:00.065,Люті пташки,100.0
2023-07-06 13:41:00.147,Люті пташки,100.0
2023-07-06 13:41:00.236,Люті пташки,0.1
2023-07-06 13:41:00.921,Люті пташки,10.0
2023-07-06 13:42:00.328,Люті пташки,50.0
2023-07-06 13:45:00.382,Люті пташки,10.0
2023-07-06 13:46:00.468,Люті пташки,350.0
2023-07-06 13:47:00.536,Люті пташки,10.0
2023-07-06 13:53:00.736,Люті пташки,100.0
2023-07-06 13:53:00.831,Люті пташки,68.0
2023-07-06 13:53:00.893,Люті пташки,100.0
2023-07-06 13:56:00.438,Люті пташки,150.0
2023-07-06 13:58:00.628,Люті пташки,100.0
2023-07-06 13:58:00.705,Люті пташки,20.0
2023-07-06 13:58:00.798,Люті пташки,40.0
2023-07-06 13:59:00.032,Люті пташки,1000.0
2023-07-06 13:59:00.867,Люті пташки,2000.0
2023-07-06 13:59:00.943,Люті пташки,69.0
2023-07-06 14:01:00.065,Люті пташки,25.0
2023-07-06 14:04:00.392,Люті пташки,13.0
2023-07-06 14:04:00.484,Люті пташки,5000.0
2023-07-06 14:06:00.521,Люті пташки,200.0
2023-07-06 14:06:00.597,Люті пташки,10.0
2023-07-06 14:10:00.385,Люті пташки,100.0
2023-07-06 14:12:00.449,Люті пташки,200.0
2023-07-06 14:16:00.558,Люті пташки,25.0
2023-07-06 14:18:00.634,Люті пташки,25.0
2023-07-06 14:18:00.795,Люті пташки,100.0
2023-07-06 14:22:00.370,Люті пташки,100.0
2023-07-06 14:22:00.442,Люті пташки,150.0
2023-07-06 14:25:00.537,Люті пташки,25.0
2023-07-06 14:26:00.617,Люті пташки,9.0
2023-07-06 14:26:00.695,Люті пташки,50.0
2023-07-06 14:26:00.775,Люті пташки,1.0
2023-07-06 14:27:00.856,Люті пташки,50.0
2023-07-06 14:30:00.150,Люті пташки,200.0
2023-07-06 14:30:00.232,Люті пташки,10.0
2023-07-06 14:30:00.310,Люті пташки,100.0
2023-07-06 14:31:00.382,Люті пташки,500.0
2023-07-06 14:34:00.911,Люті пташки,10.0
2023-07-06 14:38:00.162,Люті пташки,100.0
2023-07-06 14:38:00.237,Люті пташки,200.0
2023-07-06 14:38:00.316,Люті пташки,300.0
2023-07-06 14:46:00.135,Люті пташки,30.0
2023-07-06 14:46:00.222,Люті пташки,100.0
2023-07-06 14:47:00.298,Люті пташки,2000.0
2023-07-06 14:50:00.825,Люті пташки,6.0
2023-07-06 14:50:00.896,Люті пташки,120.47
2023-07-06 14:50:00.977,Люті пташки,92.46
2023-07-06 14:53:00.223,Люті пташки,500.0
2023-07-06 14:53:00.300,Люті пташки,10.0
2023-07-06 14:53:00.368,Люті пташки,2000.0
2023-07-06 14:53:00.448,Люті пташки,500.0
2023-07-06 14:57:00.066,Люті пташки,17.0
2023-07-06 14:57:00.132,Люті пташки,20.0
2023-07-06 14:57:00.221,Люті пташки,50.0
2023-07-06 15:01:00.181,Люті пташки,6.0
2023-07-06 15:05:00.692,Люті пташки,500.0
2023-07-06 15:05:00.766,Люті пташки,2.79
2023-07-06 15:05:00.855,Люті пташки,13.0
2023-07-06 15:09:00.224,Люті пташки,200.0
2023-07-06 15:09:00.309,Люті пташки,200.0
2023-07-06 15:13:00.849,Люті пташки,500.0
2023-07-06 15:13:00.925,Люті пташки,200.0
2023-07-06 15:14:00.011,Люті пташки,2000.0
2023-07-06 15:14:00.082,Люті пташки,10.0
2023-07-06 15:17:00.628,Люті пташки,10.0
2023-07-06 15:20:00.678,Люті пташки,50.0
2023-07-06 15:21:00.754,Люті пташки,20.0
2023-07-06 15:21:00.834,Люті пташки,200.0
2023-07-06 15:24:00.049,Люті пташки,500.0
2023-07-06 15:25:00.117,Люті пташки,2000.0
2023-07-06 15:28:00.418,Люті пташки,50.0
2023-07-06 15:28:00.486,Люті пташки,3.01
2023-07-06 15:35:00.609,Люті пташки,50.0
2023-07-06 15:35:00.686,Люті пташки,4.0
2023-07-06 15:36:00.758,Люті пташки,150.0
2023-07-06 15:39:00.918,Люті пташки,500.0
2023-07-06 15:39:00.994,Люті пташки,10.0
2023-07-06 15:40:00.080,Люті пташки,500.0
2023-07-06 15:40:00.148,Люті пташки,150.0
2023-07-06 15:41:00.240,Люті пташки,18.58
2023-07-06 15:43:00.606,Люті пташки,2.03
2023-07-06 15:45:00.578,Люті пташки,250.0
2023-07-06 15:45:00.668,Люті пташки,1.0
2023-07-06 15:46:00.735,Люті пташки,10000.0
2023-07-06 15:50:00.772,Люті пташки,1000.0
2023-07-06 15:54:00.780,Люті пташки,500.0
2023-07-06 15:54:00.867,Люті пташки,9.74
2023-07-06 15:57:00.001,Люті пташки,100.0
2023-07-06 15:57:00.079,Люті пташки,300.0
2023-07-06 15:57:00.906,Люті пташки,25.0
2023-07-06 16:01:00.802,Люті пташки,200.0
2023-07-06 16:01:00.887,Люті пташки,100.0
2023-07-06 16:05:00.136,Люті пташки,100.0
2023-07-06 16:05:00.236,Люті пташки,72.27
2023-07-06 16:07:00.339,Люті пташки,10.0
2023-07-06 16:08:00.415,Люті пташки,500.0
2023-07-06 16:12:00.046,Люті пташки,500.0
2023-07-06 16:14:00.120,Люті пташки,25.0
2023-07-06 16:16:00.147,Люті пташки,1.0
2023-07-06 16:16:00.225,Люті пташки,19.51
2023-07-06 16:16:00.290,Люті пташки,800.0
2023-07-06 16:16:00.580,Люті пташки,5.0
2023-07-06 16:18:00.449,Люті пташки,25.0
2023-07-06 16:18:00.874,Люті пташки,200.0
2023-07-06 16:19:00.026,Люті пташки,98.5
2023-07-06 16:19:00.100,Люті пташки,100.0
2023-07-06 16:19:00.941,Люті пташки,25.0
2023-07-06 16:22:00.046,Люті пташки,150.0
2023-07-06 16:23:00.118,Люті пташки,350.0
2023-07-06 16:23:00.203,Люті пташки,100.0
2023-07-06 16:26:00.185,Люті пташки,4.13
2023-07-06 16:28:00.570,Люті пташки,150.0
2023-07-06 16:30:00.692,Люті пташки,100.0
2023-07-06 16:30:00.763,Люті пташки,150.0
2023-07-06 16:33:00.318,Люті пташки,90.0
2023-07-06 16:34:00.402,Люті пташки,1.0
2023-07-06 16:37:00.622,Люті пташки,100.0
2023-07-06 16:43:00.676,Люті пташки,50.0
2023-07-06 16:44:00.765,Люті пташки,50.0
2023-07-06 16:45:00.980,Люті пташки,10.0
2023-07-06 16:51:00.840,Люті пташки,210.0
2023-07-06 16:52:00.913,Люті пташки,10.0
2023-07-06 16:53:00.068,Люті пташки,10.0
2023-07-06 16:53:00.996,Люті пташки,50.0
2023-07-06 16:54:00.143,Люті пташки,5.0
2023-07-06 16:55:00.738,Люті пташки,20.0
2023-07-06 16:55:00.810,Люті пташки,500.0
